,index,part_id,cont_id,cnt_age_exact,hh_id,part_age,part_gender
12920,12920,2006,2006_2_1_8,10.0,FR15,8,M
12921,12921,2006,2006_2_2_1,44.0,FR15,8,M
12922,12922,2006,2006_2_2_2,11.0,FR15,8,M
12923,12923,2006,2006_2_2_3,67.0,FR15,8,M
12924,12924,2006,2006_2_2_4,66.0,FR15,8,M
12925,12925,2006,2006_2_2_5,41.0,FR15,8,M
12926,12926,2006,2006_2_2_6,40.0,FR15,8,M
12927,12927,2006,2006_2_2_7,13.0,FR15,8,M
12928,12928,2006,2006_2_2_8,10.0,FR15,8,M
12937,12937,1002,1002_1_1_1,31.0,FR15,58,M
12938,12938,1002,1002_1_1_2,30.0,FR15,58,M
12939,12939,1002,1002_1_1_3,58.0,FR15,58,M
12940,12940,1002,1002_1_1_4,1.0,FR15,58,M
12941,12941,1002,1002_1_2_1,58.0,FR15,58,M
12942,12942,1002,1002_1_2_2,30.0,FR15,58,M
12943,12943,1002,1002_1_2_3,31.0,FR15,58,M
12944,12944,8460,8460_2_1_1,71.0,FR15,89,M
12946,12946,8460,8460_2_1_3,45.0,FR15,89,M
12947,12947,8460,8460_2_1_4,55.0,FR15,89,M
12948,12948,8460,8460_2_2_1,71.0,FR15,89,M
12949,12949,8460,8460_2_2_2,45.0,FR15,89,M
12950,12950,8460,8460_2_2_3,81.0,FR15,89,M
12952,12952,8460,8460_2_2_5,49.0,FR15,89,M
12960,12960,8662,8662_2_1_4,68.0,FR15,66,F
12961,12961,8662,8662_2_1_5,90.0,FR15,66,F
12962,12962,8662,8662_2_2_1,45.0,FR15,66,F
12963,12963,8662,8662_2_2_2,90.0,FR15,66,F
12969,12969,7148,7148_2_1_1,44.0,FR15,48,F
12970,12970,7148,7148_2_1_2,25.0,FR15,48,F
12978,12978,7148,7148_2_1_10,40.0,FR15,48,F
12979,12979,7148,7148_2_1_11,40.0,FR15,48,F
12987,12987,7148,7148_2_2_1,44.0,FR15,48,F
12989,12989,7148,7148_2_2_3,25.0,FR15,48,F
12992,12992,7148,7148_2_2_6,40.0,FR15,48,F
12997,12997,7148,7148_2_2_11,40.0,FR15,48,F
12998,12998,7148,7148_2_2_12,51.0,FR15,48,F
13002,13002,7148,7148_2_2_16,2.0,FR15,48,F
13003,13003,7148,7148_2_2_17,6.0,FR15,48,F
13012,13012,145,145_2_1_1,58.0,FR15,60,F
13013,13013,145,145_2_1_2,25.0,FR15,60,F
13014,13014,145,145_2_1_3,62.0,FR15,60,F
13017,13017,145,145_2_1_6,60.0,FR15,60,F
13018,13018,145,145_2_1_7,61.0,FR15,60,F
13020,13020,145,145_2_2_1,58.0,FR15,60,F
13021,13021,145,145_2_2_2,25.0,FR15,60,F
13022,13022,145,145_2_2_3,62.0,FR15,60,F
13025,13025,145,145_2_2_6,60.0,FR15,60,F
13026,13026,145,145_2_2_7,26.0,FR15,60,F
13027,13027,145,145_2_2_8,29.0,FR15,60,F
13029,13029,145,145_2_2_10,62.0,FR15,60,F
13030,13030,145,145_1_1_1,58.0,FR15,60,F
13031,13031,145,145_1_1_2,60.0,FR15,60,F
13032,13032,145,145_1_1_3,35.0,FR15,60,F
13033,13033,145,145_1_1_4,3.0,FR15,60,F
13034,13034,145,145_1_1_5,1.0,FR15,60,F
13035,13035,145,145_1_2_1,23.0,FR15,60,F
13036,13036,145,145_1_2_2,20.0,FR15,60,F
13037,13037,145,145_1_2_3,63.0,FR15,60,F
13038,13038,145,145_1_2_4,60.0,FR15,60,F
13039,13039,145,145_1_2_5,58.0,FR15,60,F
13040,13040,603,603_2_1_1,9.0,FR15,10,M
13041,13041,603,603_2_1_2,10.0,FR15,10,M
13042,13042,603,603_2_1_3,10.0,FR15,10,M
13043,13043,603,603_2_1_4,10.0,FR15,10,M
13044,13044,603,603_2_1_5,10.0,FR15,10,M
13045,13045,603,603_2_1_6,10.0,FR15,10,M
13046,13046,603,603_2_1_7,10.0,FR15,10,M
13047,13047,603,603_2_1_8,11.0,FR15,10,M
13048,13048,603,603_2_1_9,50.0,FR15,10,M
13049,13049,603,603_2_1_10,16.0,FR15,10,M
13050,13050,603,603_2_1_11,50.0,FR15,10,M
13051,13051,603,603_2_2_1,10.0,FR15,10,M
13052,13052,603,603_2_2_2,10.0,FR15,10,M
13053,13053,603,603_2_2_3,10.0,FR15,10,M
13054,13054,603,603_2_2_4,10.0,FR15,10,M
13055,13055,603,603_2_2_5,10.0,FR15,10,M
13056,13056,603,603_2_2_6,10.0,FR15,10,M
13057,13057,603,603_2_2_7,10.0,FR15,10,M
13058,13058,603,603_2_2_8,10.0,FR15,10,M
13059,13059,603,603_2_2_9,9.0,FR15,10,M
13061,13061,603,603_2_2_11,50.0,FR15,10,M
13062,13062,603,603_2_2_12,16.0,FR15,10,M
13063,13063,603,603_2_2_13,50.0,FR15,10,M
13064,13064,603,603_1_1_1,16.0,FR15,10,M
13065,13065,603,603_1_1_2,18.0,FR15,10,M
13066,13066,603,603_1_1_3,50.0,FR15,10,M
13067,13067,603,603_1_2_1,16.0,FR15,10,M
13068,13068,603,603_1_2_2,18.0,FR15,10,M
13069,13069,603,603_1_2_3,50.0,FR15,10,M
13070,13070,603,603_1_2_4,10.0,FR15,10,M
13072,13072,8884,8884_2_1_1,10.0,FR15,79,F
13075,13075,8884,8884_2_1_4,68.0,FR15,79,F
13076,13076,8884,8884_2_1_5,48.0,FR15,79,F
13079,13079,8884,8884_2_2_3,48.0,FR15,79,F
13080,13080,8884,8884_2_2_4,15.0,FR15,79,F
13081,13081,8884,8884_2_2_5,11.0,FR15,79,F
13082,13082,8884,8884_2_2_6,45.0,FR15,79,F
13083,13083,12410,12410_2_1_1,73.0,FR15,67,F
13084,13084,12410,12410_2_1_2,15.0,FR15,67,F
13085,13085,12410,12410_2_1_3,18.0,FR15,67,F
13086,13086,12410,12410_2_1_4,44.0,FR15,67,F
13087,13087,12410,12410_2_1_5,9.0,FR15,67,F
13088,13088,12410,12410_2_1_6,7.0,FR15,67,F
13091,13091,12410,12410_2_2_2,73.0,FR15,67,F
13112,13112,10536,10536_2_1_3,40.0,FR15,42,M
13113,13113,10536,10536_2_1_4,40.0,FR15,42,M
13118,13118,10536,10536_2_1_9,54.0,FR15,42,M
13120,13120,10536,10536_2_1_11,22.0,FR15,42,M
13121,13121,10536,10536_2_1_12,21.0,FR15,42,M
13122,13122,10536,10536_2_1_13,75.0,FR15,42,M
13123,13123,10536,10536_2_1_14,80.0,FR15,42,M
13125,13125,10536,10536_2_1_16,53.0,FR15,42,M
13126,13126,10536,10536_2_1_17,51.0,FR15,42,M
13127,13127,10536,10536_2_1_18,51.0,FR15,42,M
13128,13128,10536,10536_2_1_19,16.0,FR15,42,M
13129,13129,10536,10536_2_1_20,46.0,FR15,42,M
13132,13132,10536,10536_2_1_23,55.0,FR15,42,M
13133,13133,10536,10536_2_1_24,25.0,FR15,42,M
13140,13140,5733,5733_2_1_4,10.0,FR15,9,F
13141,13141,5733,5733_2_1_5,11.0,FR15,9,F
13142,13142,5733,5733_2_1_6,11.0,FR15,9,F
13143,13143,5733,5733_2_1_7,10.0,FR15,9,F
13144,13144,5733,5733_2_1_8,9.0,FR15,9,F
13145,13145,5733,5733_2_1_9,10.0,FR15,9,F
13146,13146,5733,5733_2_1_10,9.0,FR15,9,F
13147,13147,5733,5733_2_1_11,9.0,FR15,9,F
13155,13155,5733,5733_2_1_19,11.0,FR15,9,F
13160,13160,5733,5733_2_1_24,9.0,FR15,9,F
13161,13161,5733,5733_2_1_25,8.0,FR15,9,F
13162,13162,5733,5733_2_1_26,8.0,FR15,9,F
13163,13163,5733,5733_2_1_27,10.0,FR15,9,F
13164,13164,5733,5733_2_1_28,10.0,FR15,9,F
13165,13165,5733,5733_2_1_29,10.0,FR15,9,F
13167,13167,5733,5733_2_1_31,8.0,FR15,9,F
13168,13168,5733,5733_2_1_32,8.0,FR15,9,F
13169,13169,5733,5733_2_1_33,9.0,FR15,9,F
13170,13170,5733,5733_2_1_34,68.0,FR15,9,F
13171,13171,5733,5733_2_1_35,71.0,FR15,9,F
13174,13174,5733,5733_2_1_38,43.0,FR15,9,F
13175,13175,5733,5733_2_2_1,68.0,FR15,9,F
13176,13176,5733,5733_2_2_2,71.0,FR15,9,F
13179,13179,5733,5733_2_2_5,9.0,FR15,9,F
13180,13180,5733,5733_2_2_6,9.0,FR15,9,F
13182,13182,5733,5733_2_2_8,10.0,FR15,9,F
13183,13183,5733,5733_2_2_9,10.0,FR15,9,F
13184,13184,5733,5733_2_2_10,11.0,FR15,9,F
13185,13185,5733,5733_2_2_11,10.0,FR15,9,F
13186,13186,5733,5733_2_2_12,10.0,FR15,9,F
13187,13187,5733,5733_2_2_13,9.0,FR15,9,F
13188,13188,5733,5733_2_2_14,11.0,FR15,9,F
13189,13189,5733,5733_2_2_15,9.0,FR15,9,F
13190,13190,5733,5733_2_2_16,11.0,FR15,9,F
13191,13191,5733,5733_2_2_17,9.0,FR15,9,F
13192,13192,5733,5733_2_2_18,9.0,FR15,9,F
13193,13193,5733,5733_2_2_19,11.0,FR15,9,F
13194,13194,5733,5733_2_2_20,11.0,FR15,9,F
13195,13195,5733,5733_2_2_21,11.0,FR15,9,F
13196,13196,5733,5733_2_2_22,11.0,FR15,9,F
13197,13197,5733,5733_2_2_23,7.0,FR15,9,F
13200,13200,5733,5733_2_2_26,43.0,FR15,9,F
13201,13201,5733,5733_2_2_27,45.0,FR15,9,F
13203,13203,1282,1282_2_1_2,52.0,FR15,24,M
13204,13204,1282,1282_2_1_3,59.0,FR15,24,M
13205,13205,1282,1282_2_1_4,30.0,FR15,24,M
13206,13206,1282,1282_2_1_5,27.0,FR15,24,M
13212,13212,1282,1282_2_2_1,25.0,FR15,24,M
13213,13213,1282,1282_2_2_2,26.0,FR15,24,M
13214,13214,1282,1282_2_2_3,23.0,FR15,24,M
13215,13215,1282,1282_2_2_4,27.0,FR15,24,M
13216,13216,1282,1282_2_2_5,26.0,FR15,24,M
13217,13217,1282,1282_2_2_6,24.0,FR15,24,M
13218,13218,1282,1282_2_2_7,25.0,FR15,24,M
13219,13219,1282,1282_2_2_8,26.0,FR15,24,M
13220,13220,1282,1282_2_2_9,23.0,FR15,24,M
13221,13221,1282,1282_2_2_10,25.0,FR15,24,M
13222,13222,1282,1282_2_2_11,22.0,FR15,24,M
13223,13223,1282,1282_2_2_12,27.0,FR15,24,M
13230,13230,1282,1282_1_1_1,52.0,FR15,24,M
13231,13231,1282,1282_1_1_2,59.0,FR15,24,M
13232,13232,1282,1282_1_1_3,30.0,FR15,24,M
13233,13233,1282,1282_1_1_4,27.0,FR15,24,M
13236,13236,1282,1282_1_2_1,19.0,FR15,24,M
13237,13237,1282,1282_1_2_2,47.0,FR15,24,M
13238,13238,1282,1282_1_2_3,52.0,FR15,24,M
13239,13239,1282,1282_1_2_4,59.0,FR15,24,M
13241,13241,1282,1282_1_2_6,2.0,FR15,24,M
13260,13260,107,107_2_2_7,99.0,FR15,66,M
13263,13263,107,107_1_1_1,95.0,FR15,66,M
13266,13266,107,107_1_2_1,95.0,FR15,66,M
13269,13269,11042,11042_2_1_1,37.0,FR15,43,F
13270,13270,11042,11042_2_1_2,50.0,FR15,43,F
13274,13274,11042,11042_2_2_1,37.0,FR15,43,F
13279,13279,4947,4947_2_1_1,41.0,FR15,8,F
13280,13280,4947,4947_2_1_2,39.0,FR15,8,F
13281,13281,4947,4947_2_1_3,8.0,FR15,8,F
13282,13282,4947,4947_2_1_4,7.0,FR15,8,F
13283,13283,4947,4947_2_1_5,5.0,FR15,8,F
13287,13287,4947,4947_2_1_9,41.0,FR15,8,F
13288,13288,4947,4947_2_1_10,41.0,FR15,8,F
13289,13289,4947,4947_2_1_11,5.0,FR15,8,F
13290,13290,4947,4947_2_1_12,2.0,FR15,8,F
13291,13291,4947,4947_2_2_1,41.0,FR15,8,F
13292,13292,4947,4947_2_2_2,41.0,FR15,8,F
13293,13293,4947,4947_2_2_3,5.0,FR15,8,F
13294,13294,4947,4947_2_2_4,8.0,FR15,8,F
13296,13296,4947,4947_2_2_6,2.0,FR15,8,F
13303,13303,8441,8441_2_1_1,19.0,FR15,19,F
13304,13304,8441,8441_2_1_2,19.0,FR15,19,F
13305,13305,8441,8441_2_1_3,20.0,FR15,19,F
13307,13307,8441,8441_2_1_5,27.0,FR15,19,F
13308,13308,8441,8441_2_1_6,10.0,FR15,19,F
13309,13309,8441,8441_2_1_7,24.0,FR15,19,F
13310,13310,8441,8441_2_1_8,20.0,FR15,19,F
13311,13311,8441,8441_2_1_9,52.0,FR15,19,F
13312,13312,8441,8441_2_1_10,56.0,FR15,19,F
13313,13313,8441,8441_2_2_1,45.0,FR15,19,F
13314,13314,8441,8441_2_2_2,19.0,FR15,19,F
13315,13315,8441,8441_2_2_3,10.0,FR15,19,F
13316,13316,8441,8441_2_2_4,24.0,FR15,19,F
13317,13317,8441,8441_2_2_5,56.0,FR15,19,F
13318,13318,8441,8441_2_2_6,52.0,FR15,19,F
13319,13319,7660,7660_2_1_1,23.0,FR15,47,F
13320,13320,7660,7660_2_1_2,49.0,FR15,47,F
13321,13321,7660,7660_2_1_3,37.0,FR15,47,F
13322,13322,7660,7660_2_2_1,49.0,FR15,47,F
13323,13323,7660,7660_2_2_2,23.0,FR15,47,F
13325,13325,7401,7401_2_1_1,62.0,FR15,71,M
13326,13326,7401,7401_2_1_2,67.0,FR15,71,M
13327,13327,7401,7401_2_1_3,54.0,FR15,71,M
13328,13328,7401,7401_2_1_4,30.0,FR15,71,M
13329,13329,7401,7401_2_1_5,45.0,FR15,71,M
13330,13330,7401,7401_2_1_6,40.0,FR15,71,M
13331,13331,7401,7401_2_1_7,37.0,FR15,71,M
13332,13332,7401,7401_2_1_8,30.0,FR15,71,M
13333,13333,7401,7401_2_1_9,42.0,FR15,71,M
13334,13334,7401,7401_2_1_10,52.0,FR15,71,M
13335,13335,7401,7401_2_1_11,46.0,FR15,71,M
13336,13336,7401,7401_2_1_12,54.0,FR15,71,M
13337,13337,7401,7401_2_1_13,47.0,FR15,71,M
13338,13338,7401,7401_2_1_14,35.0,FR15,71,M
13339,13339,7401,7401_2_1_15,17.0,FR15,71,M
13340,13340,7401,7401_2_1_16,16.0,FR15,71,M
13349,13349,5541,5541_2_2_1,50.0,FR15,45,F
13350,13350,5541,5541_2_2_2,50.0,FR15,45,F
13354,13354,5541,5541_2_2_6,18.0,FR15,45,F
13361,13361,9565,9565_2_1_1,70.0,FR15,52,M
13362,13362,9565,9565_2_1_2,52.0,FR15,52,M
13363,13363,9565,9565_2_1_3,50.0,FR15,52,M
13364,13364,9565,9565_2_1_4,60.0,FR15,52,M
13381,13381,9565,9565_2_2_17,57.0,FR15,52,M
13382,13382,9565,9565_2_2_18,59.0,FR15,52,M
13383,13383,9565,9565_2_2_19,52.0,FR15,52,M
13384,13384,9565,9565_2_2_20,51.0,FR15,52,M
13395,13395,8288,8288_2_2_3,60.0,FR15,61,F
13398,13398,1020,1020_2_1_1,70.0,FR15,64,M
13400,13400,1020,1020_2_1_3,40.0,FR15,64,M
13401,13401,1020,1020_2_1_4,68.0,FR15,64,M
13402,13402,1020,1020_2_1_5,40.0,FR15,64,M
13403,13403,1020,1020_2_1_6,40.0,FR15,64,M
13407,13407,1020,1020_2_1_10,68.0,FR15,64,M
13408,13408,1020,1020_2_2_1,40.0,FR15,64,M
13409,13409,1020,1020_2_2_2,68.0,FR15,64,M
13412,13412,1020,1020_2_2_5,70.0,FR15,64,M
13413,13413,1020,1020_2_2_6,62.0,FR15,64,M
13418,13418,1020,1020_2_2_11,65.0,FR15,64,M
13420,13420,1020,1020_1_1_1,40.0,FR15,64,M
13421,13421,1020,1020_1_1_2,67.0,FR15,64,M
13425,13425,1020,1020_1_1_6,69.0,FR15,64,M
13426,13426,1020,1020_1_2_1,40.0,FR15,64,M
13427,13427,1020,1020_1_2_2,67.0,FR15,64,M
13428,13428,1020,1020_1_2_3,69.0,FR15,64,M
13429,13429,11099,11099_2_1_1,35.0,FR15,3,F
13430,13430,11099,11099_2_1_2,39.0,FR15,3,F
13431,13431,11099,11099_2_1_3,5.0,FR15,3,F
13434,13434,11099,11099_2_2_1,39.0,FR15,3,F
13435,13435,11099,11099_2_2_2,5.0,FR15,3,F
13436,13436,11099,11099_2_2_3,35.0,FR15,3,F
13437,13437,11099,11099_2_2_4,60.0,FR15,3,F
13438,13438,11099,11099_2_2_5,57.0,FR15,3,F
13439,13439,11099,11099_2_2_6,31.0,FR15,3,F
13440,13440,11099,11099_2_2_7,35.0,FR15,3,F
13441,13441,11099,11099_2_2_8,2.0,FR15,3,F
13442,13442,11099,11099_2_2_9,1.0,FR15,3,F
13443,13443,11416,11416_2_1_1,63.0,FR15,65,F
13444,13444,11416,11416_2_1_2,36.0,FR15,65,F
13446,13446,11416,11416_2_1_4,75.0,FR15,65,F
13447,13447,11416,11416_2_1_5,80.0,FR15,65,F
13450,13450,11416,11416_2_1_8,20.0,FR15,65,F
13455,13455,11416,11416_2_1_13,65.0,FR15,65,F
13456,13456,11416,11416_2_1_14,65.0,FR15,65,F
13457,13457,11416,11416_2_1_15,70.0,FR15,65,F
13458,13458,11416,11416_2_2_1,63.0,FR15,65,F
13463,13463,11416,11416_2_2_6,30.0,FR15,65,F
13464,13464,11416,11416_2_2_7,40.0,FR15,65,F
13465,13465,11416,11416_2_2_8,40.0,FR15,65,F
13466,13466,11416,11416_2_2_9,45.0,FR15,65,F
13469,13469,11416,11416_2_2_12,70.0,FR15,65,F
13470,13470,11416,11416_2_2_13,68.0,FR15,65,F
13471,13471,8097,8097_2_1_1,10.0,FR15,8,M
13472,13472,8097,8097_2_1_2,39.0,FR15,8,M
13473,13473,8097,8097_2_1_3,38.0,FR15,8,M
13475,13475,8097,8097_2_2_1,10.0,FR15,8,M
13476,13476,8097,8097_2_2_2,39.0,FR15,8,M
13477,13477,8097,8097_2_2_3,38.0,FR15,8,M
13480,13480,11234,11234_2_1_1,70.0,FR15,74,M
13486,13486,11234,11234_2_2_1,70.0,FR15,74,M
13487,13487,11234,11234_2_2_2,31.0,FR15,74,M
13488,13488,11234,11234_2_2_3,32.0,FR15,74,M
13492,13492,5029,5029_2_1_1,10.0,FR15,7,M
13493,13493,5029,5029_2_1_2,76.0,FR15,7,M
13494,13494,5029,5029_2_1_3,43.0,FR15,7,M
13495,13495,5029,5029_2_1_4,36.0,FR15,7,M
13496,13496,5029,5029_2_1_5,60.0,FR15,7,M
13497,13497,5029,5029_2_1_6,64.0,FR15,7,M
13498,13498,5029,5029_2_2_1,76.0,FR15,7,M
13499,13499,5029,5029_2_2_2,10.0,FR15,7,M
13500,13500,5029,5029_2_2_3,43.0,FR15,7,M
13501,13501,5029,5029_2_2_4,36.0,FR15,7,M
13502,13502,5751,5751_2_1_1,77.0,FR15,76,F
13503,13503,5751,5751_2_1_2,70.0,FR15,76,F
13505,13505,5751,5751_2_1_4,83.0,FR15,76,F
13509,13509,5751,5751_2_2_4,83.0,FR15,76,F
13510,13510,7053,7053_2_1_1,66.0,FR15,65,F
13528,13528,7053,7053_2_1_19,12.0,FR15,65,F
13529,13529,7053,7053_2_2_1,66.0,FR15,65,F
13531,13531,7053,7053_2_2_3,65.0,FR15,65,F
13534,13534,8324,8324_2_1_1,35.0,FR15,7,M
13535,13535,8324,8324_2_1_2,11.0,FR15,7,M
13536,13536,8324,8324_2_1_3,72.0,FR15,7,M
13538,13538,8324,8324_2_1_5,42.0,FR15,7,M
13539,13539,8324,8324_2_2_1,35.0,FR15,7,M
13540,13540,8324,8324_2_2_2,11.0,FR15,7,M
13541,13541,8324,8324_2_2_3,10.0,FR15,7,M
13542,13542,8324,8324_2_2_4,8.0,FR15,7,M
13543,13543,8324,8324_2_2_5,30.0,FR15,7,M
13544,13544,8324,8324_2_2_6,61.0,FR15,7,M
13546,13546,8324,8324_2_2_8,72.0,FR15,7,M
13547,13547,8324,8324_2_2_9,42.0,FR15,7,M
13548,13548,8027,8027_2_1_1,17.0,FR15,50,M
13549,13549,8027,8027_2_1_2,15.0,FR15,50,M
13551,13551,8027,8027_2_1_4,50.0,FR15,50,M
13552,13552,8027,8027_2_1_5,48.0,FR15,50,M
13553,13553,8027,8027_2_2_1,17.0,FR15,50,M
13554,13554,8027,8027_2_2_2,15.0,FR15,50,M
13555,13555,8027,8027_2_2_3,48.0,FR15,50,M
13556,13556,8027,8027_2_2_4,50.0,FR15,50,M
13557,13557,8027,8027_2_2_5,55.0,FR15,50,M
13558,13558,1915,1915_2_1_1,65.0,FR15,65,F
13562,13562,1915,1915_2_2_1,65.0,FR15,65,F
13568,13568,1915,1915_1_1_1,3.0,FR15,65,F
13569,13569,1915,1915_1_1_2,3.0,FR15,65,F
13578,13578,1915,1915_1_2_1,3.0,FR15,65,F
13579,13579,1915,1915_1_2_2,3.0,FR15,65,F
13581,13581,12244,12244_2_1_1,52.0,FR15,88,F
13582,13582,12244,12244_2_1_2,54.0,FR15,88,F
13583,13583,12244,12244_2_1_3,78.0,FR15,88,F
13584,13584,12244,12244_2_1_4,62.0,FR15,88,F
13585,13585,12244,12244_2_2_1,52.0,FR15,88,F
13586,13586,12244,12244_2_2_2,54.0,FR15,88,F
13587,13587,12244,12244_2_2_3,80.0,FR15,88,F
13588,13588,12244,12244_2_2_4,59.0,FR15,88,F
13589,13589,5643,5643_2_1_1,19.0,FR15,48,F
13590,13590,5643,5643_2_1_2,18.0,FR15,48,F
13591,13591,5643,5643_2_1_3,50.0,FR15,48,F
13592,13592,5643,5643_2_1_4,49.0,FR15,48,F
13594,13594,5643,5643_2_1_6,6.0,FR15,48,F
13595,13595,5643,5643_2_1_7,10.0,FR15,48,F
13597,13597,5643,5643_2_1_9,53.0,FR15,48,F
13602,13602,5643,5643_2_1_14,10.0,FR15,48,F
13606,13606,5643,5643_2_2_1,19.0,FR15,48,F
13607,13607,5643,5643_2_2_2,18.0,FR15,48,F
13608,13608,5643,5643_2_2_3,50.0,FR15,48,F
13609,13609,5643,5643_2_2_4,49.0,FR15,48,F
13611,13611,5643,5643_2_2_6,6.0,FR15,48,F
13612,13612,5643,5643_2_2_7,10.0,FR15,48,F
13614,13614,5643,5643_2_2_9,53.0,FR15,48,F
13615,13615,5643,5643_2_2_10,10.0,FR15,48,F
13622,13622,7595,7595_2_1_1,45.0,FR15,44,F
13624,13624,7595,7595_2_1_3,2.0,FR15,44,F
13626,13626,7595,7595_2_1_5,2.0,FR15,44,F
13627,13627,7595,7595_2_1_6,17.0,FR15,44,F
13629,13629,7595,7595_2_1_8,1.0,FR15,44,F
13630,13630,7595,7595_2_1_9,20.0,FR15,44,F
13633,13633,7595,7595_2_1_12,5.0,FR15,44,F
13634,13634,7595,7595_2_1_13,35.0,FR15,44,F
13635,13635,7595,7595_2_2_1,45.0,FR15,44,F
13637,13637,7595,7595_2_2_3,5.0,FR15,44,F
13638,13638,7595,7595_2_2_4,2.0,FR15,44,F
13640,13640,7595,7595_2_2_6,2.0,FR15,44,F
13642,13642,7595,7595_2_2_8,1.0,FR15,44,F
13643,13643,7595,7595_2_2_9,17.0,FR15,44,F
13644,13644,7595,7595_2_2_10,5.0,FR15,44,F
13645,13645,995,995_2_1_1,65.0,FR15,12,M
13647,13647,995,995_2_1_3,42.0,FR15,12,M
13648,13648,995,995_2_1_4,51.0,FR15,12,M
13649,13649,995,995_2_1_5,17.0,FR15,12,M
13650,13650,995,995_2_1_6,19.0,FR15,12,M
13658,13658,995,995_2_2_1,51.0,FR15,12,M
13659,13659,995,995_2_2_2,42.0,FR15,12,M
13660,13660,995,995_2_2_3,19.0,FR15,12,M
13661,13661,995,995_2_2_4,17.0,FR15,12,M
13663,13663,995,995_2_2_6,66.0,FR15,12,M
13664,13664,995,995_2_2_7,11.0,FR15,12,M
13684,13684,995,995_1_1_1,50.0,FR15,12,M
13685,13685,995,995_1_1_2,41.0,FR15,12,M
13686,13686,995,995_1_1_3,19.0,FR15,12,M
13687,13687,995,995_1_1_4,17.0,FR15,12,M
13688,13688,995,995_1_1_5,64.0,FR15,12,M
13689,13689,995,995_1_1_6,68.0,FR15,12,M
13690,13690,995,995_1_1_7,21.0,FR15,12,M
13692,13692,995,995_1_1_9,68.0,FR15,12,M
13693,13693,995,995_1_1_10,68.0,FR15,12,M
13694,13694,995,995_1_2_1,50.0,FR15,12,M
13695,13695,995,995_1_2_2,41.0,FR15,12,M
13696,13696,995,995_1_2_3,19.0,FR15,12,M
13697,13697,995,995_1_2_4,17.0,FR15,12,M
13698,13698,995,995_1_2_5,64.0,FR15,12,M
13699,13699,995,995_1_2_6,68.0,FR15,12,M
13700,13700,995,995_1_2_7,21.0,FR15,12,M
13701,13701,7810,7810_2_1_1,33.0,FR15,65,F
13702,13702,7810,7810_2_1_2,78.0,FR15,65,F
13703,13703,7810,7810_2_1_3,28.0,FR15,65,F
13705,13705,7810,7810_2_1_5,50.0,FR15,65,F
13709,13709,7810,7810_2_1_9,70.0,FR15,65,F
13710,13710,7810,7810_2_1_10,65.0,FR15,65,F
13711,13711,7810,7810_2_1_11,95.0,FR15,65,F
13712,13712,7810,7810_2_1_12,50.0,FR15,65,F
13713,13713,7810,7810_2_1_13,35.0,FR15,65,F
13714,13714,7810,7810_2_1_14,60.0,FR15,65,F
13715,13715,7810,7810_2_1_15,65.0,FR15,65,F
13716,13716,7810,7810_2_2_1,33.0,FR15,65,F
13717,13717,7810,7810_2_2_2,30.0,FR15,65,F
13718,13718,7810,7810_2_2_3,50.0,FR15,65,F
13719,13719,7810,7810_2_2_4,45.0,FR15,65,F
13720,13720,7810,7810_2_2_5,35.0,FR15,65,F
13721,13721,7810,7810_2_2_6,65.0,FR15,65,F
13724,13724,7810,7810_2_2_9,95.0,FR15,65,F
13725,13725,7810,7810_2_2_10,64.0,FR15,65,F
13730,13730,6561,6561_2_1_5,33.0,FR15,47,M
13737,13737,7411,7411_2_1_1,53.0,FR15,1,F
13738,13738,7411,7411_2_1_2,39.0,FR15,1,F
13739,13739,7411,7411_2_1_3,1.0,FR15,1,F
13740,13740,7411,7411_2_2_1,39.0,FR15,1,F
13741,13741,7411,7411_2_2_2,10.0,FR15,1,F
13742,13742,9264,9264_2_1_1,60.0,FR15,24,F
13744,13744,9264,9264_2_2_1,60.0,FR15,24,F
13745,13745,9264,9264_2_2_2,27.0,FR15,24,F
13746,13746,9113,9113_2_1_1,89.0,FR15,68,M
13747,13747,9113,9113_2_1_2,39.0,FR15,68,M
13748,13748,9113,9113_2_1_3,59.0,FR15,68,M
13751,13751,9113,9113_2_1_6,2.0,FR15,68,M
13753,13753,9113,9113_2_1_8,26.0,FR15,68,M
13754,13754,9113,9113_2_2_1,89.0,FR15,68,M
13755,13755,9113,9113_2_2_2,39.0,FR15,68,M
13756,13756,9113,9113_2_2_3,59.0,FR15,68,M
13759,13759,9113,9113_2_2_6,2.0,FR15,68,M
13761,13761,9113,9113_2_2_8,36.0,FR15,68,M
13762,13762,7554,7554_2_1_1,86.0,FR15,62,F
13763,13763,7554,7554_2_1_2,42.0,FR15,62,F
13764,13764,7554,7554_2_1_3,73.0,FR15,62,F
13765,13765,7554,7554_2_1_4,55.0,FR15,62,F
13766,13766,7554,7554_2_2_1,86.0,FR15,62,F
13767,13767,7554,7554_2_2_2,12.0,FR15,62,F
13771,13771,5710,5710_2_1_4,99.0,FR15,85,M
13772,13772,5710,5710_2_2_1,43.0,FR15,85,M
13773,13773,9920,9920_2_1_1,74.0,FR15,53,F
13774,13774,9920,9920_2_1_2,62.0,FR15,53,F
13775,13775,9920,9920_2_1_3,31.0,FR15,53,F
13778,13778,9920,9920_2_2_1,62.0,FR15,53,F
13779,13779,9920,9920_2_2_2,32.0,FR15,53,F
